Run	Dataset1	Dataset2	Phonological	Syntactic	Geographic	Genetic	Inventory	Featural	Entropy_pretrain_train	Entropy_pretrain_test	Entropy_pretrain_dev	Pretrain Training set size	Finetune Training set size	Total Size	KL_train	KL_test	KL_dev	UniqueLabels_finetune_test	UniqueLabels_pretrain_test	Formalism	Genre overlap	Formality overlap	genreoverlap_news	genreoverlap_political	genreoverlap_science	genreoverlap_academic	genreoverlap_fiction	genreoverlap_chats	Model Percentage Gain	Model gains	Model absolute
2	eng.rst.gum	eng.rst.gum	0.0	0.0	0.0	0.0	0.0	0.0	9.35	7.48	7.48	13897.0	13897.0	27794.0	0.0	0.0	0.0	23.0	23.0	1.0	2.0	2.0	7.71	13.28	13.2	19.95	12.59	33.27	0.0	0.0	53.3715925394548
2	eng.rst.gum	eng.rst.rstdt	0.0	0.0	0.0	0.0	0.0	0.0	9.35	7.48	7.48	13897.0	16002.0	29899.0	4.438159	4.079748	4.531101	17.0	23.0	1.0	1.0	1.0	7.71	0.0	0.0	0.0	0.0	0.0	3.1437125748503205	1.9489559164733308	63.944315545243626
2	eng.rst.gum	eng.sdrt.stac	0.0	0.0	0.0	0.0	0.0	0.0	9.35	7.48	7.48	13897.0	9580.0	23477.0	12.705051	12.834799	12.641628	16.0	23.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	33.27	20.331325301204824	8.94039735099338	52.913907284768214
2	eng.rst.gum	fas.rst.prstc	0.57	0.9	0.5	1.0	0.57	0.7	9.35	7.48	7.48	13897.0	4100.0	17997.0	4.420834	4.076646	4.430621	16.0	23.0	1.0	1.0	1.0	7.71	0.0	0.0	0.0	0.0	0.0	29.500000000000007	9.966216216216218	43.75
2	eng.rst.gum	fra.sdrt.annodis	0.43	0.46	0.0	0.9	0.48	0.5	9.35	7.48	7.48	13897.0	2185.0	16082.0	7.67005	7.666781	7.594859	18.0	23.0	0.0	1.0	1.0	7.71	1.88	0.0	19.95	0.0	0.0	33.49514563106796	11.04	44.0
2	eng.rst.gum	nld.rst.nldt	0.57	0.49	0.0	0.6	0.49	0.5	9.35	7.48	7.48	13897.0	1608.0	15505.0	2.196064	2.265207	2.884335	29.0	23.0	1.0	1.0	2.0	0.0	0.0	13.2	0.0	0.0	0.0	12.037037037037063	3.9877300613497013	37.11656441717792
2	eng.rst.gum	por.rst.cstn	0.57	0.47	0.1	0.9	0.42	0.5	9.35	7.48	7.48	13897.0	4148.0	18045.0	3.258316	5.088915	4.897392	21.0	23.0	1.0	1.0	1.0	7.71	0.0	0.0	0.0	0.0	0.0	7.499999999999991	4.411764705882348	63.23529411764706
2	eng.rst.gum	rus.rst.rrt	0.28	0.49	0.2	0.9	0.56	0.5	9.35	7.48	7.48	13897.0	28822.0	42719.0	1.438421	1.37876	1.635247	20.0	23.0	1.0	1.0	1.0	7.71	0.0	13.2	19.95	0.0	0.0	2.3072252580449284	1.3366162504396755	59.26837847344355
2	eng.rst.gum	spa.rst.rststb	0.34	0.4	0.1	0.9	0.55	0.5	9.35	7.48	7.48	13897.0	2240.0	16137.0	2.169702	1.41753	2.193484	25.0	23.0	1.0	1.0	1.0	0.0	0.0	13.2	19.95	0.0	0.0	38.97058823529412	12.441314553990612	44.36619718309859
2	eng.rst.gum	spa.rst.sctb	0.34	0.4	0.1	0.9	0.55	0.5	9.35	7.48	7.48	13897.0	439.0	14336.0	3.067618	4.829539	4.482827	19.0	23.0	1.0	1.0	2.0	7.71	8.43	13.2	19.95	0.0	0.0	17.808219178082176	8.176100628930811	54.088050314465406
2	eng.rst.gum	tur.pdtb.tdb	0.34	0.7	0.1	1.0	0.52	0.6	9.35	7.48	7.48	13897.0	2451.0	16348.0	12.704441	12.834289	12.641144	22.0	23.0	0.0	1.0	1.0	7.71	0.0	0.0	19.95	12.59	0.0	22.448979591836746	7.819905213270147	42.65402843601896
2	eng.rst.gum	zho.rst.sctb	0.57	0.57	1.0	1.0	0.6	0.6	9.35	7.48	7.48	13897.0	439.0	14336.0	3.076918	4.623221	4.716801	20.0	23.0	1.0	1.0	2.0	7.71	8.43	13.2	19.95	0.0	0.0	19.71830985915493	8.80503144654088	53.459119496855344
2	eng.rst.rstdt	deu.rst.pcc	0.33	0.42	0.1	0.43	0.44	0.4	9.43	7.41	7.13	16002.0	2164.0	18166.0	5.061162	5.489218	5.25429	24.0	17.0	1.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	46.341463414634156	7.307692307692308	23.076923076923077
2	eng.rst.rstdt	eng.pdtb.pdtb	0.0	0.0	0.0	0.0	0.0	0.0	9.43	7.41	7.13	16002.0	43920.0	59922.0	13.567425	13.476797	13.628853	23.0	17.0	0.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	2.792553191489354	1.8608772707133312	68.49800620292423
2	eng.rst.rstdt	eng.rst.gum	0.0	0.0	0.0	0.0	0.0	0.0	9.43	7.41	7.13	16002.0	13897.0	29899.0	2.396905	2.354014	2.44339	23.0	17.0	1.0	1.0	1.0	7.71	0.0	0.0	0.0	0.0	0.0	6.810035842293917	3.6346245815399385	57.00621712099474
2	eng.rst.rstdt	eng.rst.rstdt	0.0	0.0	0.0	0.0	0.0	0.0	9.43	7.41	7.13	16002.0	16002.0	32004.0	0.0	0.0	0.0	17.0	17.0	1.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.995359628770295
2	eng.rst.rstdt	eng.sdrt.stac	0.0	0.0	0.0	0.0	0.0	0.0	9.43	7.41	7.13	16002.0	9580.0	25582.0	13.567835	13.477248	13.629106	16.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.86746987951806	7.417218543046353	51.39072847682119
2	eng.rst.rstdt	fas.rst.prstc	0.57	0.9	0.5	1.0	0.57	0.7	9.43	7.41	7.13	16002.0	4100.0	20102.0	0.511836	0.359653	0.482321	16.0	17.0	1.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	27.5	9.29054054054054	43.07432432432432
2	eng.rst.rstdt	fra.sdrt.annodis	0.43	0.46	0.0	0.9	0.48	0.5	9.43	7.41	7.13	16002.0	2185.0	18187.0	4.53724	4.754947	4.500601	18.0	17.0	0.0	1.0	2.0	39.63	0.0	0.0	0.0	0.0	0.0	29.126213592232993	9.599999999999994	42.559999999999995
2	eng.rst.rstdt	nld.rst.nldt	0.57	0.49	0.0	0.6	0.49	0.5	9.43	7.41	7.13	16002.0	1608.0	17610.0	4.45082	4.765809	4.764478	29.0	17.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.333333333333346	2.760736196319023	35.88957055214724
2	eng.rst.rstdt	por.rst.cstn	0.57	0.47	0.1	0.9	0.42	0.5	9.43	7.41	7.13	16002.0	4148.0	20150.0	2.920171	4.03916	3.77618	21.0	17.0	1.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	7.499999999999991	4.411764705882348	63.23529411764706
2	eng.rst.rstdt	rus.rst.rrt	0.28	0.49	0.2	0.9	0.56	0.5	9.43	7.41	7.13	16002.0	28822.0	44824.0	2.056016	2.202028	2.17054	20.0	17.0	1.0	1.0	2.0	33.82	0.0	0.0	0.0	0.0	0.0	2.792956891317539	1.6180091452690775	59.54977136827295
2	eng.rst.rstdt	spa.rst.rststb	0.34	0.4	0.1	0.9	0.55	0.5	9.43	7.41	7.13	16002.0	2240.0	18242.0	4.750669	4.341747	5.021429	25.0	17.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	37.5	11.971830985915492	43.89671361502347
2	eng.rst.rstdt	spa.rst.sctb	0.34	0.4	0.1	0.9	0.55	0.5	9.43	7.41	7.13	16002.0	439.0	16441.0	4.39968	5.909272	4.762799	19.0	17.0	1.0	1.0	1.0	9.34	0.0	0.0	0.0	0.0	0.0	10.958904109589037	5.031446540880502	50.943396226415096
2	eng.rst.rstdt	tur.pdtb.tdb	0.34	0.7	0.1	1.0	0.52	0.6	9.43	7.41	7.13	16002.0	2451.0	18453.0	13.567226	13.476738	13.628622	22.0	17.0	0.0	0.0	2.0	33.33	0.0	0.0	0.0	0.0	0.0	21.088435374149668	7.3459715639810454	42.18009478672986
2	eng.rst.rstdt	zho.rst.sctb	0.57	0.57	1.0	1.0	0.6	0.6	9.43	7.41	7.13	16002.0	439.0	16441.0	4.201299	5.924395	4.415625	20.0	17.0	1.0	1.0	1.0	9.34	0.0	0.0	0.0	0.0	0.0	21.12676056338028	9.433962264150942	54.088050314465406
2	eng.sdrt.stac	deu.rst.pcc	0.33	0.42	0.1	0.43	0.44	0.4	8.92	7.06	6.76	9580.0	2164.0	11744.0	13.23931	13.253985	13.284444	24.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.75609756097561	1.5384615384615383	17.307692307692307
2	eng.sdrt.stac	eng.pdtb.pdtb	0.0	0.0	0.0	0.0	0.0	0.0	8.92	7.06	6.76	9580.0	43920.0	53500.0	13.239929	13.254376	13.28506	23.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.061170212765957	1.3735046521931764	68.01063358440408
2	eng.sdrt.stac	eng.rst.gum	0.0	0.0	0.0	0.0	0.0	0.0	8.92	7.06	6.76	9580.0	13897.0	23477.0	13.2396	13.254115	13.28456	23.0	16.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	33.27	4.211469534050184	2.2477283596365396	55.61932089909134
2	eng.sdrt.stac	eng.rst.rstdt	0.0	0.0	0.0	0.0	0.0	0.0	8.92	7.06	6.76	9580.0	16002.0	25582.0	13.240274	13.254753	13.285262	17.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7964071856287447	1.1136890951276115	63.10904872389791
2	eng.sdrt.stac	eng.sdrt.stac	0.0	0.0	0.0	0.0	0.0	0.0	8.92	7.06	6.76	9580.0	9580.0	19160.0	0.0	0.0	0.0	16.0	16.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	43.973509933774835
2	eng.sdrt.stac	fas.rst.prstc	0.57	0.9	0.5	1.0	0.57	0.7	8.92	7.06	6.76	9580.0	4100.0	13680.0	13.240276	13.254806	13.285416	16.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.999999999999993	5.067567567567565	38.85135135135135
2	eng.sdrt.stac	fra.sdrt.annodis	0.43	0.46	0.0	0.9	0.48	0.5	8.92	7.06	6.76	9580.0	2185.0	11765.0	13.24018	13.254672	13.28517	18.0	16.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.679611650485446	3.520000000000003	36.480000000000004
2	eng.sdrt.stac	nld.rst.nldt	0.57	0.49	0.0	0.6	0.49	0.5	8.92	7.06	6.76	9580.0	1608.0	11188.0	13.238832	13.253545	13.284224	29.0	16.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.555555555555551	1.8404907975460105	34.96932515337423
2	eng.sdrt.stac	por.rst.cstn	0.57	0.47	0.1	0.9	0.42	0.5	8.92	7.06	6.76	9580.0	4148.0	13728.0	13.239174	13.254412	13.284844	21.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.999999999999994	2.941176470588232	61.76470588235294
2	eng.sdrt.stac	rus.rst.rrt	0.28	0.49	0.2	0.9	0.56	0.5	8.92	7.06	6.76	9580.0	28822.0	38402.0	13.239933	13.254521	13.28504	20.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4286581663630904	1.4069644741470313	59.3387266971509
2	eng.sdrt.stac	spa.rst.rststb	0.34	0.4	0.1	0.9	0.55	0.5	8.92	7.06	6.76	9580.0	2240.0	11820.0	13.239296	13.253925	13.284635	25.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7352941176470513	-0.2347417840375563	31.690140845070424
2	eng.sdrt.stac	spa.rst.sctb	0.34	0.4	0.1	0.9	0.55	0.5	8.92	7.06	6.76	9580.0	439.0	10019.0	13.239688	13.254621	13.285247	19.0	16.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.4794520547945265	-2.5157232704402546	43.39622641509434
2	eng.sdrt.stac	tur.pdtb.tdb	0.34	0.7	0.1	1.0	0.52	0.6	8.92	7.06	6.76	9580.0	2451.0	12031.0	13.239729	13.254317	13.284829	22.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.605442176870739	4.739336492890992	39.57345971563981
2	eng.sdrt.stac	zho.rst.sctb	0.57	0.57	1.0	1.0	0.6	0.6	8.92	7.06	6.76	9580.0	439.0	10019.0	13.23952	13.254518	13.285056	20.0	16.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.633802816901415	2.5157232704402546	47.16981132075472
2	fas.rst.prstc	deu.rst.pcc	0.55	0.89	0.5	1.0	0.6	0.7	8.13	6.2	6.01	4100.0	2164.0	6264.0	4.431723	4.720785	4.115905	24.0	16.0	1.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	12.195121951219527	1.9230769230769251	17.692307692307693
2	fas.rst.prstc	eng.pdtb.pdtb	0.57	0.9	0.5	1.0	0.57	0.7	8.13	6.2	6.01	4100.0	43920.0	48020.0	13.245688	13.251466	13.385328	23.0	16.0	0.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	2.5265957446808636	1.683650863978741	68.32077979618964
2	fas.rst.prstc	eng.rst.gum	0.57	0.9	0.5	1.0	0.57	0.7	8.13	6.2	6.01	4100.0	13897.0	17997.0	2.637823	2.794465	2.296164	23.0	16.0	1.0	1.0	1.0	7.71	0.0	0.0	0.0	0.0	0.0	2.2401433691756267	1.1956001912960303	54.56719273075083
2	fas.rst.prstc	eng.rst.rstdt	0.57	0.9	0.5	1.0	0.57	0.7	8.13	6.2	6.01	4100.0	16002.0	20102.0	0.617138	0.478335	0.51672	17.0	16.0	1.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	2.095808383233547	1.2993039443155538	63.29466357308585
2	fas.rst.prstc	eng.sdrt.stac	0.57	0.9	0.5	1.0	0.57	0.7	8.13	6.2	6.01	4100.0	9580.0	13680.0	13.246097	13.251917	13.385581	16.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.43373493975904	3.70860927152318	47.682119205298015
2	fas.rst.prstc	fas.rst.prstc	0.0	0.0	0.0	0.0	0.0	0.0	8.13	6.2	6.01	4100.0	4100.0	8200.0	0.0	0.0	0.0	16.0	16.0	1.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.78378378378378
2	fas.rst.prstc	fra.sdrt.annodis	0.55	0.9	0.5	1.0	0.57	0.7	8.13	6.2	6.01	4100.0	2185.0	6285.0	6.64518	6.255547	6.643808	18.0	16.0	0.0	1.0	2.0	39.63	0.0	0.0	0.0	0.0	0.0	11.650485436893193	3.8399999999999963	36.8
2	fas.rst.prstc	nld.rst.nldt	0.0	0.88	0.5	1.0	0.56	0.7	8.13	6.2	6.01	4100.0	1608.0	5708.0	4.612701	4.818217	4.694703	29.0	16.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.629629629629632	1.5337423312883445	34.66257668711656
2	fas.rst.prstc	por.rst.cstn	0.0	0.83	0.5	1.0	0.5	0.6	8.13	6.2	6.01	4100.0	4148.0	8248.0	4.550521	5.93955	6.375847	21.0	16.0	1.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	-0.6249999999999992	-0.367647058823529	58.45588235294118
2	fas.rst.prstc	rus.rst.rrt	0.62	0.85	0.7	1.0	0.63	0.7	8.13	6.2	6.01	4100.0	28822.0	32922.0	2.167464	2.473399	1.970928	20.0	16.0	1.0	1.0	2.0	33.82	0.0	0.0	0.0	0.0	0.0	2.064359441408605	1.1959198030249638	59.127682026028836
2	fas.rst.prstc	spa.rst.rststb	0.59	0.85	0.5	1.0	0.5	0.7	8.13	6.2	6.01	4100.0	2240.0	6340.0	4.378949	3.918423	4.33711	25.0	16.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4705882352941362	0.46948356807512326	32.3943661971831
2	fas.rst.prstc	spa.rst.sctb	0.59	0.85	0.5	1.0	0.5	0.7	8.13	6.2	6.01	4100.0	439.0	4539.0	5.792829	6.94845	6.636775	19.0	16.0	1.0	1.0	1.0	9.34	0.0	0.0	0.0	0.0	0.0	-10.958904109589037	-5.031446540880502	40.88050314465409
2	fas.rst.prstc	tur.pdtb.tdb	0.59	0.8	0.6	1.0	0.59	0.7	8.13	6.2	6.01	4100.0	2451.0	6551.0	13.245488	13.251407	13.385097	22.0	16.0	0.0	0.0	2.0	33.33	0.0	0.0	0.0	0.0	0.0	4.76190476190477	1.658767772511851	36.492890995260666
2	fas.rst.prstc	zho.rst.sctb	0.0	0.87	1.0	1.0	0.73	0.8	8.13	6.2	6.01	4100.0	439.0	4539.0	5.685313	6.959	6.571948	20.0	16.0	1.0	1.0	1.0	9.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.65408805031446
2	fra.sdrt.annodis	deu.rst.pcc	0.26	0.46	0.0	0.86	0.39	0.4	7.57	6.3	6.15	2185.0	2164.0	4349.0	9.372405	10.097641	8.68822	24.0	18.0	0.0	1.0	2.0	39.63	0.0	0.0	0.0	0.0	0.0	17.073170731707336	2.692307692307695	18.461538461538463
2	fra.sdrt.annodis	eng.pdtb.pdtb	0.43	0.46	0.0	0.9	0.48	0.5	7.57	6.3	6.15	2185.0	43920.0	46105.0	13.220193	13.163104	13.296363	23.0	18.0	0.0	1.0	2.0	39.63	0.0	0.0	0.0	0.0	0.0	1.662234042553189	1.10766504209127	67.74479397430217
2	fra.sdrt.annodis	eng.rst.gum	0.43	0.46	0.0	0.9	0.48	0.5	7.57	6.3	6.15	2185.0	13897.0	16082.0	8.749573	8.926223	8.262911	23.0	18.0	0.0	1.0	1.0	7.71	1.88	0.0	19.95	0.0	0.0	5.197132616487456	2.7737924438067907	56.14538498326159
2	fra.sdrt.annodis	eng.rst.rstdt	0.43	0.46	0.0	0.9	0.48	0.5	7.57	6.3	6.15	2185.0	16002.0	18187.0	8.601127	8.749837	8.354189	17.0	18.0	0.0	1.0	2.0	39.63	0.0	0.0	0.0	0.0	0.0	2.619760479041928	1.6241299303944388	63.619489559164734
2	fra.sdrt.annodis	eng.sdrt.stac	0.43	0.46	0.0	0.9	0.48	0.5	7.57	6.3	6.15	2185.0	9580.0	11765.0	13.220603	13.163555	13.296616	16.0	18.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.650602409638552	5.562913907284766	49.5364238410596
2	fra.sdrt.annodis	fas.rst.prstc	0.55	0.9	0.5	1.0	0.57	0.7	7.57	6.3	6.15	2185.0	4100.0	6285.0	8.7195	8.793685	8.446686	16.0	18.0	0.0	1.0	2.0	39.63	0.0	0.0	0.0	0.0	0.0	8.499999999999998	2.871621621621621	36.6554054054054
2	fra.sdrt.annodis	fra.sdrt.annodis	0.0	0.0	0.0	0.0	0.0	0.0	7.57	6.3	6.15	2185.0	2185.0	4370.0	0.0	0.0	0.0	18.0	18.0	1.0	2.0	2.0	39.63	1.88	0.0	58.49	0.0	0.0	0.0	0.0	32.96
2	fra.sdrt.annodis	nld.rst.nldt	0.55	0.51	0.0	0.94	0.34	0.5	7.57	6.3	6.15	2185.0	1608.0	3793.0	9.662904	9.890774	9.030714	29.0	18.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.333333333333346	2.760736196319023	35.88957055214724
2	fra.sdrt.annodis	por.rst.cstn	0.55	0.46	0.0	0.44	0.39	0.5	7.57	6.3	6.15	2185.0	4148.0	6333.0	8.940897	9.107119	8.81171	21.0	18.0	0.0	1.0	2.0	39.63	0.0	0.0	0.0	0.0	0.0	4.374999999999995	2.573529411764703	61.39705882352941
2	fra.sdrt.annodis	rus.rst.rrt	0.33	0.51	0.2	0.94	0.52	0.5	7.57	6.3	6.15	2185.0	28822.0	31007.0	9.268081	9.509367	8.787858	20.0	18.0	0.0	1.0	2.0	33.82	0.0	0.0	37.49	0.0	0.0	2.064359441408605	1.1959198030249638	59.127682026028836
2	fra.sdrt.annodis	spa.rst.rststb	0.48	0.41	0.0	0.44	0.58	0.5	7.57	6.3	6.15	2185.0	2240.0	4425.0	9.536314	9.134564	8.385857	25.0	18.0	0.0	1.0	2.0	0.0	0.0	0.0	22.54	0.0	0.0	9.558823529411756	3.0516431924882603	34.97652582159624
2	fra.sdrt.annodis	spa.rst.sctb	0.48	0.41	0.0	0.44	0.58	0.5	7.57	6.3	6.15	2185.0	439.0	2624.0	8.784357	9.08863	8.784581	19.0	18.0	0.0	1.0	1.0	9.34	1.88	0.0	27.11	0.0	0.0	-8.219178082191783	-3.7735849056603783	42.138364779874216
2	fra.sdrt.annodis	tur.pdtb.tdb	0.27	0.68	0.1	1.0	0.5	0.6	7.57	6.3	6.15	2185.0	2451.0	4636.0	13.219994	13.163045	13.296132	22.0	18.0	0.0	0.0	2.0	33.33	0.0	0.0	33.33	0.0	0.0	11.56462585034015	4.0284360189573505	38.862559241706165
2	fra.sdrt.annodis	zho.rst.sctb	0.55	0.57	1.0	1.0	0.6	0.6	7.57	6.3	6.15	2185.0	439.0	2624.0	8.766785	9.110873	8.814662	20.0	18.0	0.0	1.0	1.0	9.34	1.88	0.0	27.11	0.0	0.0	7.042253521126765	3.1446540880503164	47.79874213836478
2	nld.rst.nldt	deu.rst.pcc	0.55	0.35	0.0	0.29	0.31	0.4	7.19	5.61	5.6	1608.0	2164.0	3772.0	3.389973	3.856719	3.531082	24.0	29.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.439024390243905	0.384615384615385	16.153846153846153
2	nld.rst.nldt	eng.pdtb.pdtb	0.57	0.49	0.0	0.6	0.49	0.5	7.19	5.61	5.6	1608.0	43920.0	45528.0	12.487	12.635552	12.730257	23.0	29.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.659574468085119	1.7722640673460432	68.40939299955694
2	nld.rst.nldt	eng.rst.gum	0.57	0.49	0.0	0.6	0.49	0.5	7.19	5.61	5.6	1608.0	13897.0	15505.0	3.604792	3.409037	3.916429	23.0	29.0	1.0	1.0	2.0	0.0	0.0	13.2	0.0	0.0	0.0	3.4050179211469587	1.8173122907699693	55.18890483022477
2	nld.rst.nldt	eng.rst.rstdt	0.57	0.49	0.0	0.6	0.49	0.5	7.19	5.61	5.6	1608.0	16002.0	17610.0	7.008248	7.095854	7.309951	17.0	29.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4221556886227649	0.8816705336426978	62.87703016241299
2	nld.rst.nldt	eng.sdrt.stac	0.57	0.49	0.0	0.6	0.49	0.5	7.19	5.61	5.6	1608.0	9580.0	11188.0	12.487409	12.636003	12.73051	16.0	29.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	13.403614457831331	5.894039735099341	49.867549668874176
2	nld.rst.nldt	fas.rst.prstc	0.0	0.88	0.5	1.0	0.56	0.7	7.19	5.61	5.6	1608.0	4100.0	5708.0	7.130321	7.212686	7.426377	16.0	29.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	13.00000000000001	4.391891891891895	38.17567567567568
2	nld.rst.nldt	fra.sdrt.annodis	0.55	0.51	0.0	0.94	0.34	0.5	7.19	5.61	5.6	1608.0	2185.0	3793.0	8.409232	8.236805	8.400946	18.0	29.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	13.106796116504855	4.32	37.28
2	nld.rst.nldt	nld.rst.nldt	0.0	0.0	0.0	0.0	0.0	0.0	7.19	5.61	5.6	1608.0	1608.0	3216.0	0.0	0.0	0.0	29.0	29.0	1.0	2.0	2.0	0.0	0.0	50.81	0.0	0.0	0.0	0.0	0.0	33.12883435582822
2	nld.rst.nldt	por.rst.cstn	0.0	0.49	0.1	0.93	0.39	0.4	7.19	5.61	5.6	1608.0	4148.0	5756.0	3.897024	5.076604	5.675775	21.0	29.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.499999999999985	1.4705882352941089	60.29411764705882
2	nld.rst.nldt	rus.rst.rrt	0.62	0.57	0.2	0.8	0.53	0.6	7.19	5.61	5.6	1608.0	28822.0	30430.0	5.212348	5.26341	5.976479	20.0	29.0	1.0	1.0	1.0	0.0	0.0	28.69	0.0	0.0	0.0	2.7322404371584703	1.5828350334154067	59.51459725641928
2	nld.rst.nldt	spa.rst.rststb	0.59	0.58	0.1	0.92	0.56	0.6	7.19	5.61	5.6	1608.0	2240.0	3848.0	2.290605	1.883355	2.714152	25.0	29.0	1.0	1.0	1.0	0.0	0.0	50.81	0.0	0.0	0.0	9.558823529411756	3.0516431924882603	34.97652582159624
2	nld.rst.nldt	spa.rst.sctb	0.59	0.58	0.1	0.92	0.56	0.6	7.19	5.61	5.6	1608.0	439.0	2047.0	2.712379	2.75437	4.408208	19.0	29.0	1.0	1.0	2.0	0.0	0.0	50.81	0.0	0.0	0.0	-10.958904109589037	-5.031446540880502	40.88050314465409
2	nld.rst.nldt	tur.pdtb.tdb	0.59	0.71	0.1	1.0	0.45	0.6	7.19	5.61	5.6	1608.0	2451.0	4059.0	12.4868	12.635493	12.730026	22.0	29.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.834123222748815
2	nld.rst.nldt	zho.rst.sctb	0.0	0.63	1.0	1.0	0.61	0.6	7.19	5.61	5.6	1608.0	439.0	2047.0	2.437617	2.621052	3.433768	20.0	29.0	1.0	1.0	2.0	0.0	0.0	50.81	0.0	0.0	0.0	-7.04225352112675	-3.1446540880503093	41.509433962264154
2	por.rst.cstn	deu.rst.pcc	0.55	0.53	0.1	0.86	0.43	0.5	8.11	5.42	6.18	4148.0	2164.0	6312.0	4.847378	4.917673	5.467457	24.0	21.0	1.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	34.146341463414636	5.384615384615385	21.153846153846153
2	por.rst.cstn	eng.pdtb.pdtb	0.57	0.47	0.1	0.9	0.42	0.5	8.11	5.42	6.18	4148.0	43920.0	48068.0	13.0865	13.398033	13.260419	23.0	21.0	0.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	1.928191489361701	1.2848914488258742	67.92202038103677
2	por.rst.cstn	eng.rst.gum	0.57	0.47	0.1	0.9	0.42	0.5	8.11	5.42	6.18	4148.0	13897.0	18045.0	4.950131	5.362436	4.756338	23.0	21.0	1.0	1.0	1.0	7.71	0.0	0.0	0.0	0.0	0.0	4.9283154121863975	2.6303204208512767	56.00191296030608
2	por.rst.cstn	eng.rst.rstdt	0.57	0.47	0.1	0.9	0.42	0.5	8.11	5.42	6.18	4148.0	16002.0	20150.0	6.503875	6.095273	7.569855	17.0	21.0	1.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	2.020958083832335	1.2529002320185612	63.248259860788856
2	por.rst.cstn	eng.sdrt.stac	0.57	0.47	0.1	0.9	0.42	0.5	8.11	5.42	6.18	4148.0	9580.0	13728.0	13.086909	13.398484	13.260672	16.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.265060240963845	7.152317880794698	51.12582781456953
2	por.rst.cstn	fas.rst.prstc	0.0	0.83	0.5	1.0	0.5	0.6	8.11	5.42	6.18	4148.0	4100.0	8248.0	6.8006	6.34312	7.80966	16.0	21.0	1.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	16.499999999999996	5.574324324324323	39.358108108108105
